ticker,company,sector,industry,country,market_cap_usd,market_cap_fmt,pe_num,price_num,change_pct,volume_num
MKSI,MKS Inc,Technology,Scientific & Technical Instruments,USA,15784830000,15.7848B,57.15,235,0.61,1122
MKTX,MarketAxess Holdings Inc,Financials,Capital Markets,USA,6183110000,6.1831B,28.29,166.34,0,0
MLAB,"Mesa Laboratories, Inc",Technology,Scientific & Technical Instruments,USA,444550000,444.5500M,,80.5,0,0
MLAC,Mountain Lake Acquisition Corp,Financials,Shell Companies,USA,451740000,451.7400M,47.42,10.46,0,0
MLI,"Mueller Industries, Inc",Industrials,Metal Fabrication,USA,14425110000,14.4251B,19.41,129.94,-6.64,5836
MLKN,MillerKnoll Inc,Consumer Discretionary,"Furnishings, Fixtures & Appliances",USA,1398440000,1.3984B,,20.49,0,0
MLM,"Martin Marietta Materials, Inc",Materials,Building Materials,USA,39460770000,39.4608B,34.47,654.33,0,0
MLR,Miller Industries Inc,Consumer Discretionary,Auto Parts,USA,479550000,479.5500M,16.15,41.95,0,0
MLYS,Mineralys Therapeutics Inc,Healthcare,Biotechnology,USA,2443050000,2.4430B,,30.87,0,0
MMM,3M Co,Industrials,Conglomerates,USA,81463360000,81.4634B,25.58,153.35,-0.05,789
MMS,Maximus Inc,Industrials,Specialty Business Services,USA,5154840000,5.1548B,17,94.5,0,0
MMSI,"Merit Medical Systems, Inc",Healthcare,Medical Instruments & Supplies,USA,4838680000,4.8387B,41.77,81.61,0,0
MMU,Western Asset Managed Municipals Fund Inc,Financials,Closed-End Fund - Debt,USA,578410000,578.4100M,264.75,10.59,0,0
MNKD,Mannkind Corp,Healthcare,Biotechnology,USA,1845490000,1.8455B,63.73,6.01,0,0
MNPR,Monopar Therapeutics Inc,Healthcare,Biotechnology,USA,437580000,437.5800M,,65.48,0,0
MNR,Mach Natural Resources LP,Energy,Oil & Gas E&P,USA,1957070000,1.9571B,12.11,11.62,0,0
MNRO,Monro Inc,Consumer Discretionary,Auto Parts,USA,559270000,559.2700M,,18.63,0,0
MNST,Monster Beverage Corp,Consumer Staples,Beverages - Non-Alcoholic,USA,79119180000,79.1192B,46.1,80.98,-0.15,2156
MNTN,MNTN Inc,Technology,Software - Application,USA,685370000,685.3700M,,9.36,0,0
MO,Altria Group Inc,Consumer Staples,Tobacco,USA,1.04162E+11,104.1616B,15.07,62.05,-0.29,3375
MOD,Modine Manufacturing Co,Consumer Discretionary,Auto Parts,USA,10520230000,10.5202B,57.76,199.82,1.91,3105
MOFG,MidWestOne Financial Group Inc,Financials,Banks - Regional,USA,971250000,971.2500M,16.76,47.07,0,0
MOG-A,"Moog, Inc",Industrials,Aerospace & Defense,USA,10461810000,10.4618B,39.38,318.4,0.79,62
MOH,Molina Healthcare Inc,Healthcare,Healthcare Plans,USA,9258170000,9.2582B,11.16,180.12,-0.59,53
MORN,Morningstar Inc,Financials,Financial Data & Stock Exchanges,USA,8155510000,8.1555B,22.55,198.29,0,0
MOS,Mosaic Company,Materials,Agricultural Inputs,USA,8696970000,8.6970B,7.11,27.4,0.48,3098
MOV,"Movado Group, Inc",Consumer Discretionary,Luxury Goods,USA,371830000,371.8300M,24.33,23.71,0,0
MP,MP Materials Corporation,Materials,Other Industrial Metals & Mining,USA,10922710000,10.9227B,,61.63,4.26,66084
MPB,"Mid Penn Bancorp, Inc",Financials,Banks - Regional,USA,779520000,779.5200M,13.3,33.83,0,0
MPC,Marathon Petroleum Corp,Energy,Oil & Gas Refining & Marketing,USA,54929090000,54.9291B,19.49,182.73,3.29,5259
MPLT,MapLight Therapeutics Inc,Healthcare,Biotechnology,USA,813540000,813.5400M,,17.93,0,0
MPLX,MPLX LP,Energy,Oil & Gas Midstream,USA,57016670000,57.0167B,11.88,56.06,1.34,6161
MPWR,Monolithic Power System Inc,Technology,Semiconductors,USA,57014120000,57.0141B,30.39,1190.1,1.44,1746
MPX,Marine Products Corp,Consumer Discretionary,Recreational Vehicles,USA,341590000,341.5900M,26.26,9.76,0,0
MQ,Marqeta Inc,Technology,Software - Infrastructure,USA,1830810000,1.8308B,,4.16,0,0
MQY,BlackRock MuniYield Quality Fund Inc,Financials,Closed-End Fund - Debt,USA,842610000,842.6100M,,11.73,0,0
MRAM,Everspin Technologies Inc,Technology,Semiconductors,USA,309710000,309.7100M,,13.55,2.34,672
MRCY,Mercury Systems Inc,Industrials,Aerospace & Defense,USA,5790050000,5.7900B,,96.34,2.61,10
MRK,Merck & Co Inc,Healthcare,Drug Manufacturers - General,USA,2.77987E+11,277.9865B,14.82,112,-1.21,67261
MRNA,Moderna Inc,Healthcare,Biotechnology,USA,16707760000,16.7078B,,42.76,0.49,12983
MRSH,Marsh,Financials,Insurance Brokers,USA,92225500000,92.2255B,22.33,188.25,0,0
MRTN,"Marten Transport, Ltd",Industrials,Trucking,USA,1086670000,1.0867B,62.29,13.33,0,0
MRVI,Maravai LifeSciences Holdings Inc,Healthcare,Biotechnology,USA,861730000,861.7300M,,3.37,0,0
MRVL,Marvell Technology Inc,Technology,Semiconductors,USA,67398510000,67.3985B,27.83,79.47,1.03,52149
MS,Morgan Stanley,Financials,Capital Markets,USA,2.94102E+11,294.1017B,18.13,185.05,-0.03,459
MSA,MSA Safety Inc,Industrials,Security & Protection Services,USA,7098660000,7.0987B,25.54,181.31,0,0
MSB,Mesabi Trust,Materials,Steel,USA,448440000,448.4400M,26.06,34.18,0,0
MSBI,Midland States Bancorp Inc,Financials,Banks - Regional,USA,501080000,501.0800M,,23.25,0,0
MSCI,MSCI Inc,Financials,Financial Data & Stock Exchanges,USA,46943430000,46.9434B,39.83,624.75,0,0
MSDL,Morgan Stanley Direct Lending Fund,Financials,Asset Management,USA,1367270000,1.3673B,9.54,15.75,0.25,350
MSEX,Middlesex Water Co,Utilities,Utilities - Regulated Water,USA,952470000,952.4700M,21.8,51.94,0,0
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,3.15478E+12,3.1548T,26.58,424.85,0.35,202528
MSGE,Madison Square Garden Entertainment Corp,Consumer Discretionary,Leisure,USA,2925550000,2.9255B,88.38,61.94,0,0
MSGS,Madison Square Garden Sports Corp,Communication Services,Entertainment,USA,6841190000,6.8412B,,284.34,0,0
MSI,Motorola Solutions Inc,Technology,Communication Equipment,USA,66951780000,66.9518B,32.26,401.98,-0.42,77
MSIF,MSC Income Fund Inc,Financials,Asset Management,USA,608430000,608.4300M,7.32,12.97,0,0
MSM,"MSC Industrial Direct Co., Inc",Industrials,Industrial Distribution,USA,4930780000,4.9308B,24.14,88.36,0,0
MSTR,Strategy Inc,Technology,Software - Application,USA,40533800000,40.5338B,6.56,141.06,1.02,159547
MTB,M & T Bank Corp,Financials,Banks - Regional,USA,34665190000,34.6652B,13.23,225.54,0,0
MTCH,Match Group Inc,Communication Services,Internet Content & Information,USA,7445650000,7.4456B,14.68,31.54,0,0
MTD,"Mettler-Toledo International, Inc",Healthcare,Diagnostics & Research,USA,28305860000,28.3059B,34.56,1385.61,0,0
MTDR,Matador Resources Co,Energy,Oil & Gas E&P,USA,5426900000,5.4269B,6.99,43.67,0,0
MTG,MGIC Investment Corp,Financials,Insurance - Specialty,USA,6164060000,6.1641B,8.77,27.55,0,0
MTH,Meritage Homes Corp,Consumer Discretionary,Residential Construction,USA,4941850000,4.9418B,11.09,70.19,0,0
MTN,Vail Resorts Inc,Consumer Discretionary,Resorts & Casinos,USA,4668710000,4.6687B,19.14,130.5,0,0
MTRN,Materion Corp,Materials,Other Industrial Metals & Mining,USA,2929330000,2.9293B,154.15,141.29,0.7,100
MTRX,Matrix Service Co,Industrials,Engineering & Construction,USA,399370000,399.3700M,,14.2,0,0
MTSI,MACOM Technology Solutions Holdings Inc,Technology,Semiconductors,USA,17324520000,17.3245B,,230.96,1.05,1190
MTUS,Metallus Inc,Materials,Steel,USA,857550000,857.5500M,,20.59,0,0
MTW,"Manitowoc Co., Inc",Industrials,Farm & Heavy Construction Machinery,USA,475310000,475.3100M,8.4,13.4,0,0
MTX,"Minerals Technologies, Inc",Materials,Specialty Chemicals,USA,2095340000,2.0953B,,67.3,0,0
MTZ,Mastec Inc,Industrials,Engineering & Construction,USA,19362290000,19.3623B,58.35,245.4,0,0
MU,Micron Technology Inc,Technology,Semiconductors,USA,4.98105E+11,498.1054B,42.07,442.56,1.09,417865
MUA,BlackRock Muniassets Fund Inc,Financials,Closed-End Fund - Debt,USA,427490000,427.4900M,,11.11,0,0
MUC,BlackRock MuniHoldings California Quality Fund Inc,Financials,Closed-End Fund - Debt,USA,1035080000,1.0351B,,10.99,0,0
MUJ,BlackRock MuniHoldings New Jersey Quality Fund Inc,Financials,Closed-End Fund - Debt,USA,653640000,653.6400M,,12.29,0,0
MUR,Murphy Oil Corp,Energy,Oil & Gas E&P,USA,4226500000,4.2265B,41.09,29.61,0,0
MUSA,Murphy USA Inc,Consumer Discretionary,Specialty Retail,USA,8065740000,8.0657B,18.15,430.53,0.69,382
MVBF,MVB Financial Corp,Financials,Banks - Regional,USA,369980000,369.9800M,11.97,29.4,0,0
MVF,"BlackRock MuniVest Fund, Inc",Financials,Closed-End Fund - Debt,USA,401350000,401.3500M,,7,0,0
MVST,Microvast Holdings Inc,Consumer Discretionary,Auto Parts,USA,856560000,856.5600M,,2.61,0.38,1879
MWA,Mueller Water Products Inc,Industrials,Specialty Industrial Machinery,USA,4364010000,4.3640B,22.92,27.91,0,0
MXF,Mexico Fund Inc,Financials,Closed-End Fund - Foreign,USA,310460000,310.4600M,4.25,21.53,0,0
MXL,MaxLinear Inc,Technology,Semiconductors,USA,1525000000,1.5250B,,17.64,0,0
MYD,BlackRock MuniYield Fund Inc,Financials,Closed-End Fund - Debt,USA,488890000,488.8900M,,10.69,0,0
MYE,Myers Industries Inc,Consumer Discretionary,Packaging & Containers,USA,782570000,782.5700M,28.1,20.92,0,0
MYGN,"Myriad Genetics, Inc",Healthcare,Diagnostics & Research,USA,509880000,509.8800M,,5.47,0,0
MYI,BlackRock MuniYield Quality Fund III Inc,Financials,Closed-End Fund - Debt,USA,743100000,743.1000M,,11.18,0,0
MYN,BlackRock MuniYield New York Quality Fund Inc,Financials,Closed-End Fund - Debt,USA,383900000,383.9000M,,10.02,0,0
MYRG,MYR Group Inc,Industrials,Engineering & Construction,USA,3995730000,3.9957B,41.59,257.41,0,0
MZTI,Marzetti Co,Consumer Staples,Packaged Foods,USA,4635240000,4.6352B,27.37,168.64,-3.03,7
NABL,N-able Inc,Technology,Information Technology Services,USA,1119840000,1.1198B,,6.01,0,0
NAC,Nuveen California Quality Municipal Income Fund,Financials,Closed-End Fund - Debt,USA,1745820000,1.7458B,,11.98,0,41
NAD,Nuveen Quality Municipal Income Fund,Financials,Closed-End Fund - Debt,USA,2915220000,2.9152B,44.61,12.49,3.14,2
NAGE,Niagen Bioscience Inc,Healthcare,Biotechnology,USA,486020000,486.0200M,25.02,6.09,0,0
NAN,Nuveen New York Quality Municipal Income Fund,Financials,Closed-End Fund - Debt,USA,353590000,353.5900M,,11.39,0,0
NATH,"Nathan's Famous, Inc",Consumer Discretionary,Restaurants,USA,416560000,416.5600M,18.32,101.74,0,0
NATL,NCR Atleos Corp,Technology,Software - Application,USA,2885960000,2.8860B,23.83,39.05,0,0
NATR,"Nature's Sunshine Products, Inc",Consumer Staples,Packaged Foods,USA,467300000,467.3000M,32.91,26.71,1.02,79
NAVI,Navient Corp,Financials,Credit Services,USA,973120000,973.1200M,,9.98,0,0
NAVN,Navan Inc,Technology,Software - Application,USA,2710220000,2.7102B,,10.9,1.02,6325
NB,NioCorp Developments Ltd,Materials,Other Industrial Metals & Mining,USA,785780000,785.7800M,,6.39,3.73,22052
NBB,Nuveen Taxable Municipal Income Fund,Financials,Closed-End Fund - Debt,USA,465910000,465.9100M,44.03,15.85,0,0
NBBK,NB Bancorp Inc,Financials,Banks - Regional,USA,940500000,940.5000M,16.53,22.05,0,0
NBH,Neuberger Municipal Fund Inc,Financials,Closed-End Fund - Debt,USA,310100000,310.1000M,61.59,10.47,0,0
NBHC,National Bank Holdings Corp,Financials,Banks - Regional,USA,1536650000,1.5367B,14.24,40.62,0,0
NBIX,"Neurocrine Biosciences, Inc",Healthcare,Drug Manufacturers - Specialty & Generic,USA,13722500000,13.7225B,32.87,137.63,0,0
NBN,Northeast Bank,Financials,Banks - Regional,USA,950460000,950.4600M,11.49,119.14,0,0
NBP,NovaBridge Biosciences. ADR,Healthcare,Biotechnology,USA,405820000,405.8200M,,3.52,2.62,1563
NBTB,NBT Bancorp. Inc,Financials,Banks - Regional,USA,2375630000,2.3756B,13.71,45.41,0,0
NBXG,Neuberger Next Generation Connectivity Fund Inc,Financials,Closed-End Fund - Equity,USA,1127860000,1.1279B,3.54,14.32,0,0
NC,Nacco Industries Inc,Energy,Thermal Coal,USA,401730000,401.7300M,13.83,53.85,0,0
NCA,Nuveen California Municipal Value Fund,Financials,Closed-End Fund - Debt,USA,320820000,320.8200M,,9.69,0,0
NCDL,Nuveen Churchill Direct Lending Corp,Financials,Asset Management,USA,658820000,658.8200M,8.68,13.34,0,0
NCLH,Norwegian Cruise Line Holdings Ltd,Consumer Discretionary,Travel Services,USA,10721320000,10.7213B,17.94,23.55,-0.38,7637
NCMI,National Cinemedia Inc,Communication Services,Advertising Agencies,USA,345300000,345.3000M,,3.68,0,0
NCNO,Ncino Inc,Technology,Software - Application,USA,2399210000,2.3992B,,20.92,0,0
NCV,Virtus Convertible & Income Fund,Financials,Closed-End Fund - Debt,USA,363300000,363.3000M,1.4,16.08,0,0
NDAQ,Nasdaq Inc,Financials,Financial Data & Stock Exchanges,USA,55312330000,55.3123B,31.33,96.87,0.06,779
NDMO,Nuveen Dynamic Municipal Opportunities Fund,Financials,Asset Management,USA,622400000,622.4000M,41.98,10.45,0,0
NDSN,Nordson Corp,Industrials,Specialty Industrial Machinery,USA,15415370000,15.4154B,32.47,276.74,-0.06,2
NE,Noble Corp Plc,Energy,Oil & Gas Drilling,USA,5632700000,5.6327B,25.42,35.46,-1.5,256
NEA,Nuveen AMT-Free Quality Municipal Income Fund,Financials,Closed-End Fund - Debt,USA,3504190000,3.5042B,41.86,11.72,0,0
NECB,NorthEast Community Bancorp Inc,Financials,Banks - Regional,USA,342830000,342.8300M,7.49,24.44,0,0
NEE,NextEra Energy Inc,Utilities,Utilities - Regulated Electric,USA,1.79334E+11,179.3335B,26.09,86.11,-0.25,5612
NEGG,Newegg Commerce Inc,Consumer Discretionary,Internet Retail,USA,963810000,963.8100M,,49.69,0,0
NEM,Newmont Corp,Materials,Gold,USA,1.29467E+11,129.4674B,18.44,118.64,5.13,106854
NEO,Neogenomics Inc,Healthcare,Diagnostics & Research,USA,1595350000,1.5954B,,12.33,0.16,6963
NEOG,Neogen Corp,Healthcare,Diagnostics & Research,USA,2201360000,2.2014B,,10.12,-1.27,27909
NESR,National Energy Services Reunited Corp,Energy,Oil & Gas Equipment & Services,USA,2071990000,2.0720B,28.65,20.56,0,0
NET,Cloudflare Inc,Technology,Software - Infrastructure,USA,64069930000,64.0699B,,182.91,0.27,10108
NEU,NewMarket Corp,Materials,Specialty Chemicals,USA,6378860000,6.3789B,14.34,678.81,0,0
NEWT,NewtekOne Inc,Financials,Banks - Regional,USA,388250000,388.2500M,6.14,13.44,0,0
NEXT,NextDecade Corporation,Energy,Oil & Gas Equipment & Services,USA,1345190000,1.3452B,,5.08,0,0
NFBK,Northfield Bancorp Inc,Financials,Banks - Regional,USA,576570000,576.5700M,1231.25,13.79,0,0
NFE,New Fortress Energy Inc,Energy,Oil & Gas Midstream,USA,372760000,372.7600M,,1.31,0,4538
NFG,National Fuel Gas Co,Energy,Oil & Gas Integrated,USA,7890040000,7.8900B,11.58,83.03,0,0
NFJ,Virtus AllianzGI Dividend Interest & Premium Strategy Fund,Financials,Closed-End Fund - Equity,USA,1272260000,1.2723B,19.59,13.52,0,0
NFLX,Netflix Inc,Communication Services,Entertainment,USA,3.49511E+11,349.5106B,32.76,82.78,0.02,118216
NG,Novagold Resources Inc,Materials,Gold,USA,3683350000,3.6833B,,9.05,5.97,18571
NGL,NGL Energy Partners LP,Energy,Oil & Gas Midstream,USA,1516090000,1.5161B,,12.2,0,0
NGS,"Natural Gas Services Group, Inc",Energy,Oil & Gas Equipment & Services,USA,433250000,433.2500M,23.3,34.47,0,0
NGVC,Natural Grocers by Vitamin Cottage Inc,Consumer Staples,Grocery Stores,USA,645850000,645.8500M,14.05,28.04,0,0
NGVT,Ingevity Corp,Materials,Specialty Chemicals,USA,2418580000,2.4186B,,67.25,0,0
NHC,National Healthcare Corp,Healthcare,Medical Care Facilities,USA,2316270000,2.3163B,23.03,149.29,0,0
NI,NiSource Inc,Utilities,Utilities - Regulated Gas,USA,20929800000,20.9298B,23.17,43.86,-0.39,5
NIC,Nicolet Bankshares Inc,Financials,Banks - Regional,USA,2200240000,2.2002B,15.17,148.55,0,0
NIE,Virtus Equity & Convertible Income Fund,Financials,Closed-End Fund - Equity,USA,705190000,705.1900M,6.7,25.45,0,0
NIQ,NIQ Global Intelligence plc,Financials,Closed-End Fund - Debt,USA,4495800000,4.4958B,,15.24,0,0
NJR,New Jersey Resources Corporation,Utilities,Utilities - Regulated Gas,USA,5042330000,5.0423B,15.48,50.05,0,0
NKE,"Nike, Inc",Consumer Discretionary,Footwear & Accessories,USA,91931820000,91.9318B,36.41,62.1,-0.13,16834
NKTR,Nektar Therapeutics,Healthcare,Biotechnology,USA,774000000,774.0000M,,38.05,-0.18,54
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,Financials,Closed-End Fund - Debt,USA,651100000,651.1000M,,12.85,0,0
NMAI,Nuveen Multi-Asset Income Fund,Financials,Asset Management,USA,453980000,453.9800M,8.21,13.58,0,0
NMAX,Newsmax Inc,Communication Services,Broadcasting,USA,847090000,847.0900M,,6.56,0,0
NMCO,Nuveen Municipal Credit Opportunities Fund,Financials,Closed-End Fund - Debt,USA,589850000,589.8500M,534.5,10.69,0,0
NMFC,New Mountain Finance Corp,Financials,Asset Management,USA,885080000,885.0800M,13.15,8.58,0,0
NMIH,NMI Holdings Inc,Financials,Insurance - Specialty,USA,3016300000,3.0163B,8.2,39.24,0,0
NML,Neuberger Energy Infrastructure and Income Fund Inc,Financials,Closed-End Fund - Equity,USA,516160000,516.1600M,6.6,9.11,0,0
NMRA,Neumora Therapeutics Inc,Healthcare,Biotechnology,USA,330840000,330.8400M,,1.98,0,0
NMZ,Nuveen Municipal High Income Opportunity Fund,Financials,Closed-End Fund - Debt,USA,1233750000,1.2337B,50,10.5,0,0
NN,NextNav Inc,Technology,Software - Infrastructure,USA,1995470000,1.9955B,,14.8,0,0
NNE,Nano Nuclear Energy Inc,Industrials,Specialty Industrial Machinery,USA,1434060000,1.4341B,,28.34,2.27,16180
NNI,Nelnet Inc,Financials,Credit Services,USA,4801740000,4.8017B,11.43,133.63,0,0
NOC,Northrop Grumman Corp,Industrials,Aerospace & Defense,USA,97212060000,97.2121B,23.47,684.97,-0.01,218
NOG,Northern Oil and Gas Inc,Energy,Oil & Gas E&P,USA,2321980000,2.3220B,13.42,23.79,-0.59,2114
NOV,NOV Inc,Energy,Oil & Gas Equipment & Services,USA,6704160000,6.7042B,18.36,18.38,0,0
NOVT,Novanta Inc,Technology,Scientific & Technical Instruments,USA,4823560000,4.8236B,92.18,134.83,0.38,92
NOW,ServiceNow Inc,Technology,Software - Application,USA,1.22434E+11,122.4343B,70.11,117.05,-0.81,64824
NP,Neptune Insurance Holdings Inc,Financials,Insurance Brokers,USA,3489520000,3.4895B,90.67,25.28,0,0
NPAC,New Providence Acquisition Corp III,Financials,Shell Companies,USA,396190000,396.1900M,,10.32,0,0
NPB,Northpointe Bancshares Inc,Financials,Banks - Regional,USA,610660000,610.6600M,8.48,17.77,0,0
NPCE,NeuroPace Inc,Healthcare,Medical Devices,USA,529930000,529.9300M,,15.91,0,0
NPFD,Nuveen Variable Rate Preferred & Income Fund,Financials,Closed-End Fund - Equity,USA,471200000,471.2000M,10.05,19.5,0,0
NPK,"National Presto Industries, Inc",Industrials,Aerospace & Defense,USA,943700000,943.7000M,24.22,131.95,0,0
NPKI,NPK International Inc,Energy,Oil & Gas Equipment & Services,USA,1266570000,1.2666B,39.16,14.99,6.84,20
NPO,Enpro Inc,Industrials,Specialty Industrial Machinery,USA,5160260000,5.1603B,60.18,244.96,0,0
NPWR,NET Power Inc,Industrials,Specialty Industrial Machinery,USA,519810000,519.8100M,,2.34,0,0
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,Financials,Closed-End Fund - Debt,USA,445500000,445.5000M,,11.97,0,0
NRC,National Research Corp,Healthcare,Health Information Services,USA,496200000,496.2000M,31.07,21.9,0,0
NRDS,Nerdwallet Inc,Communication Services,Internet Content & Information,USA,898010000,898.0100M,12.83,12.35,0,0
NRG,NRG Energy Inc,Utilities,Utilities - Independent Power Producers,USA,28809150000,28.8091B,21.97,150.33,0.82,148
NRGV,Energy Vault Holdings Inc,Utilities,Utilities - Renewable,USA,807070000,807.0700M,,4.81,4.57,225
NRIM,"Northrim Bancorp, Inc",Financials,Banks - Regional,USA,540780000,540.7800M,8.53,24.48,0,0
NRIX,Nurix Therapeutics Inc,Healthcare,Biotechnology,USA,1748330000,1.7483B,,17,-0.53,49956
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,Financials,Closed-End Fund - Debt,USA,887180000,887.1800M,,10.17,0,0
NRP,Natural Resource Partners LP,Energy,Thermal Coal,USA,1504310000,1.5043B,10.49,114.5,0,0
NSC,Norfolk Southern Corp,Industrials,Railroads,USA,71210160000,71.2102B,22.84,291,-0.15,29
NSIT,Insight Enterprises Inc,Technology,Electronics & Computer Distribution,USA,2619940000,2.6199B,19.72,84.57,0,69
NSP,Insperity Inc,Industrials,Staffing & Employment Services,USA,1626930000,1.6269B,97.56,43.15,0,0
NSSC,NAPCO Security Technologies Inc,Industrials,Security & Protection Services,USA,1462950000,1.4629B,31.09,41.02,0,0
NTAP,Netapp Inc,Technology,Software - Infrastructure,USA,19302960000,19.3030B,16.96,97.46,0,0
NTCT,Netscout Systems Inc,Technology,Software - Infrastructure,USA,2065460000,2.0655B,23.28,28.61,0,0
NTGR,Netgear Inc,Technology,Communication Equipment,USA,592770000,592.7700M,,20.87,0,0
NTLA,Intellia Therapeutics Inc,Healthcare,Biotechnology,USA,1533590000,1.5336B,,13.24,1.38,9134
NTNX,Nutanix Inc,Technology,Software - Infrastructure,USA,10937680000,10.9377B,54.01,40.45,0.87,2233
NTRA,Natera Inc,Healthcare,Diagnostics & Research,USA,31966020000,31.9660B,,231.1,0,156
NTRS,Northern Trust Corp,Financials,Asset Management,USA,28673970000,28.6740B,17.34,151.62,0,0
NTSK,Netskope Inc,Technology,Software - Infrastructure,USA,5623430000,5.6234B,,14.15,0.35,3008
NUAI,New Era Energy & Digital Inc,Technology,Software - Infrastructure,USA,330320000,330.3200M,,6.16,0.82,13698
NUE,Nucor Corp,Materials,Steel,USA,41400530000,41.4005B,24,180.9,-0.03,734
NUS,"Nu Skin Enterprises, Inc",Consumer Staples,Household & Personal Products,USA,513340000,513.3400M,4.84,10.53,0,0
